timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1545054765076,437,Logout,200,OK,Thread Group 1-59,true,,81950,12,12,152,1,0,CPCG-150518
1545054764991,543,Logout,200,OK,Thread Group 1-80,true,,81950,10,10,159,1,0,CPCG-150518
1545054765059,478,Logout,200,OK,Thread Group 1-51,true,,81952,9,9,159,1,0,CPCG-150518
1545054765075,464,Logout,200,OK,Thread Group 1-21,true,,81951,9,9,152,1,0,CPCG-150518
1545054765001,539,Logout,200,OK,Thread Group 1-29,true,,81951,8,8,200,1,0,CPCG-150518
1545054765191,357,Logout,200,OK,Thread Group 1-48,true,,81951,6,6,146,1,0,CPCG-150518
1545054765065,496,Logout,200,OK,Thread Group 1-34,true,,81952,5,5,163,1,0,CPCG-150518
1545054765041,532,Logout,200,OK,Thread Group 1-43,true,,81951,4,4,132,1,0,CPCG-150518
1545054765164,442,Logout,200,OK,Thread Group 1-69,true,,81951,3,3,101,1,0,CPCG-150518
1545054765053,612,Logout,200,OK,Thread Group 1-86,true,,81950,2,2,137,1,0,CPCG-150518
1545054764990,1784,Logout,200,OK,Thread Group 1-22,true,,81952,1,1,229,1,0,CPCG-150518
