timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1545054725111,1521,Get Página Inicial,200,OK,Thread Group 1-2,true,100,100,https://homologacao.ufms.br/siscad/,67,0,40
1545054725101,1527,Get Página Inicial,200,OK,Thread Group 1-1,true,100,100,https://homologacao.ufms.br/siscad/,57,0,27
1545054725188,1525,Get Página Inicial,200,OK,Thread Group 1-8,true,100,100,https://homologacao.ufms.br/siscad/,172,0,98
1545054725124,1650,Get Página Inicial,200,OK,Thread Group 1-3,true,100,100,https://homologacao.ufms.br/siscad/,264,0,229
1545054725292,1496,Get Página Inicial,200,OK,Thread Group 1-13,true,100,100,https://homologacao.ufms.br/siscad/,80,0,32
1545054725235,1553,Get Página Inicial,200,OK,Thread Group 1-11,true,100,100,https://homologacao.ufms.br/siscad/,107,0,64
1545054725226,1577,Get Página Inicial,200,OK,Thread Group 1-9,true,100,100,https://homologacao.ufms.br/siscad/,114,0,60
1545054725230,1573,Get Página Inicial,200,OK,Thread Group 1-10,true,100,100,https://homologacao.ufms.br/siscad/,129,0,57
1545054725289,1540,Get Página Inicial,200,OK,Thread Group 1-12,true,100,100,https://homologacao.ufms.br/siscad/,87,0,51
1545054725298,1572,Get Página Inicial,200,OK,Thread Group 1-14,true,100,100,https://homologacao.ufms.br/siscad/,290,0,237
1545054725138,1796,Get Página Inicial,200,OK,Thread Group 1-4,true,100,100,https://homologacao.ufms.br/siscad/,430,0,407
1545054725168,4676,Get Página Inicial,200,OK,Thread Group 1-6,true,100,100,https://homologacao.ufms.br/siscad/,1439,0,1397
1545054726151,8722,Get Página Inicial,200,OK,Thread Group 1-60,true,100,100,https://homologacao.ufms.br/siscad/,2960,0,2897
1545054726264,8609,Get Página Inicial,200,OK,Thread Group 1-83,true,100,100,https://homologacao.ufms.br/siscad/,3649,0,3555
1545054726158,8721,Get Página Inicial,200,OK,Thread Group 1-62,true,100,100,https://homologacao.ufms.br/siscad/,2980,0,2952
1545054726421,8669,Get Página Inicial,200,OK,Thread Group 1-98,true,100,100,https://homologacao.ufms.br/siscad/,3575,0,3410
1545054726389,8745,Get Página Inicial,200,OK,Thread Group 1-95,true,100,100,https://homologacao.ufms.br/siscad/,3613,0,3440
1545054725564,9603,Get Página Inicial,200,OK,Thread Group 1-16,true,100,100,https://homologacao.ufms.br/siscad/,2007,0,1960
1545054725617,9637,Get Página Inicial,200,OK,Thread Group 1-20,true,100,100,https://homologacao.ufms.br/siscad/,1955,0,1918
1545054726328,8929,Get Página Inicial,200,OK,Thread Group 1-89,true,100,100,https://homologacao.ufms.br/siscad/,3669,0,3497
1545054725145,10238,Get Página Inicial,200,OK,Thread Group 1-5,true,100,100,https://homologacao.ufms.br/siscad/,1465,0,1420
1545054726400,9409,Get Página Inicial,200,OK,Thread Group 1-96,true,100,100,https://homologacao.ufms.br/siscad/,3586,0,3431
1545054726368,9480,Get Página Inicial,200,OK,Thread Group 1-93,true,100,100,https://homologacao.ufms.br/siscad/,3664,0,3461
1545054726338,9513,Get Página Inicial,200,OK,Thread Group 1-90,true,100,100,https://homologacao.ufms.br/siscad/,3620,0,3492
1545054726209,9750,Get Página Inicial,200,OK,Thread Group 1-77,true,100,100,https://homologacao.ufms.br/siscad/,3408,0,3291
1545054726351,9612,Get Página Inicial,200,OK,Thread Group 1-91,true,100,100,https://homologacao.ufms.br/siscad/,3704,0,3479
1545054726380,9752,Get Página Inicial,200,OK,Thread Group 1-94,true,100,100,https://homologacao.ufms.br/siscad/,3649,0,3449
1545054726128,10015,Get Página Inicial,200,OK,Thread Group 1-53,true,100,100,https://homologacao.ufms.br/siscad/,2801,0,2768
1545054725648,10518,Get Página Inicial,200,OK,Thread Group 1-23,true,100,100,https://homologacao.ufms.br/siscad/,2058,0,2024
1545054726092,10092,Get Página Inicial,200,OK,Thread Group 1-50,true,100,100,https://homologacao.ufms.br/siscad/,2714,0,2666
1545054726533,9659,Get Página Inicial,200,OK,Thread Group 1-100,true,100,100,https://homologacao.ufms.br/siscad/,3473,0,3298
1545054726088,10115,Get Página Inicial,200,OK,Thread Group 1-49,true,100,100,https://homologacao.ufms.br/siscad/,2712,0,2669
1545054726285,10177,Get Página Inicial,200,OK,Thread Group 1-85,true,100,100,https://homologacao.ufms.br/siscad/,3684,0,3538
1545054725182,11586,Get Página Inicial,200,OK,Thread Group 1-7,true,100,100,https://homologacao.ufms.br/siscad/,2017,0,1982
1545054726310,10462,Get Página Inicial,200,OK,Thread Group 1-87,true,100,100,https://homologacao.ufms.br/siscad/,3742,0,3520
1545054726248,10571,Get Página Inicial,200,OK,Thread Group 1-81,true,100,100,https://homologacao.ufms.br/siscad/,3655,0,3545
1545054726255,10572,Get Página Inicial,200,OK,Thread Group 1-82,true,100,100,https://homologacao.ufms.br/siscad/,3605,0,3538
1545054725693,11145,Get Página Inicial,200,OK,Thread Group 1-25,true,100,100,https://homologacao.ufms.br/siscad/,2142,0,2110
1545054725606,11246,Get Página Inicial,200,OK,Thread Group 1-19,true,100,100,https://homologacao.ufms.br/siscad/,1993,0,1942
1545054726278,10579,Get Página Inicial,200,OK,Thread Group 1-84,true,100,100,https://homologacao.ufms.br/siscad/,3629,0,3542
1545054726207,10658,Get Página Inicial,200,OK,Thread Group 1-76,true,100,100,https://homologacao.ufms.br/siscad/,3626,0,3565
1545054725551,11373,Get Página Inicial,200,OK,Thread Group 1-15,true,100,100,https://homologacao.ufms.br/siscad/,1885,0,1861
1545054725624,11303,Get Página Inicial,200,OK,Thread Group 1-21,true,100,100,https://homologacao.ufms.br/siscad/,2077,0,2048
