timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;URL;Latency;IdleTime;Connect
1,54478E+12;455;Get Página Inicial-1;200;OK;Thread Group 1-61;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;455;0;306
1,54478E+12;5985;Get Página Inicial-2;200;OK;Thread Group 1-61;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;4047;0;3523
1,54478E+12;1925;Get Página Inicial-3;200;OK;Thread Group 1-61;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1925;0;1364
1,54478E+12;190;Get Página Inicial-4;200;OK;Thread Group 1-61;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;190;0;0
1,54478E+12;2035;Get Página Inicial-5;200;OK;Thread Group 1-61;text;true;;5760;466;200;200;https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.3.0/css/font-awesome.min.css;2035;0;1674
1,54478E+12;1602;Get Página Inicial-6;200;OK;Thread Group 1-61;text;true;;33647;449;200;200;https://homologacao.ufms.br/siscad/js/vendor/jquery-1.11.3.min.js;1525;0;1254
1,54478E+12;118;Get Página Inicial-7;200;OK;Thread Group 1-61;text;true;;9904;445;200;200;https://homologacao.ufms.br/siscad/js/vendor/bootstrap.min.js;118;0;0
1,54478E+12;4;Get Página Inicial-8;200;OK;Thread Group 1-61;text;true;;3118;432;200;200;https://homologacao.ufms.br/siscad/js/wow.min.js;4;0;0
1,54478E+12;2;Get Página Inicial-9;200;OK;Thread Group 1-61;text;true;;766;430;200;200;https://homologacao.ufms.br/siscad/js/login.js;2;0;0
1,54478E+12;3;Get Página Inicial-10;200;OK;Thread Group 1-61;text;true;;2859;437;200;200;https://homologacao.ufms.br/siscad/js/build/vendor.js;3;0;0
1,54478E+12;2051;Get Página Inicial-11;200;OK;Thread Group 1-61;text;true;;854;418;200;200;https://cdn.ufms.br/homologacao.js;2051;0;1923
1,54478E+12;2330;Get Página Inicial-12;200;OK;Thread Group 1-61;text;true;;32892;440;200;200;https://www.googletagmanager.com/gtag/js?id=UA-1179462-5;2326;0;2063
1,54478E+12;2385;Get Página Inicial-13;200;OK;Thread Group 1-61;bin;true;;22976;432;200;200;https://homologacao.ufms.br/siscad/img/logo2.png;2362;0;2190
1,54478E+12;24404;Get Página Inicial;200;OK;Thread Group 1-144;text;true;;145025;6622;200;200;https://homologacao.ufms.br/siscad/;4618;0;4513
1,54478E+12;4618;Get Página Inicial-0;200;OK;Thread Group 1-144;text;true;;2880;419;200;200;https://homologacao.ufms.br/siscad/;4618;0;4513
1,54478E+12;532;Get Página Inicial-1;200;OK;Thread Group 1-144;text;true;;1175;498;200;200;https://fonts.googleapis.com/css?family=Lato:100italic,100,300italic,300,400italic,400,700italic,700,900italic,900;531;0;313
1,54478E+12;5767;Get Página Inicial-2;200;OK;Thread Group 1-144;text;true;;21883;886;200;200;https://homologacao.ufms.br/siscad/css/vendor/bootstrap.min.css;4092;0;3421
1,54478E+12;1932;Get Página Inicial-3;200;OK;Thread Group 1-144;text;true;;1681;436;200;200;https://homologacao.ufms.br/siscad/css/new_login.css;1932;0;1385
1,54478E+12;207;Get Página Inicial-4;200;OK;Thread Group 1-144;text;true;;4301;434;200;200;https://homologacao.ufms.br/siscad/css/animate.css;207;0;0
